profile_id,site_id,latitude,longitude,spatial_confidence,corpus,document_id,title,doi,publication_year,profile_label,author_soil_type_raw,author_profile_formula_raw,soil_classification,classification_system,land_use,notes,evidence_text,evidence_path
profile:prose:02df7ec568fd37d93257,site:pochvovedenie:Pochved2360033Goncharova:text:raw:dms:l:0,65.31466666666667,72.88172222222221,reported,pochvovedenie,pochvovedenie:Pochved2360033Goncharova,ЭМИССИЯ СО2 ПОЧВАМИ ЭКОТОННОЙ ЗОНЫ,,2023,,,,Podzol,WRB,,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2360033Goncharova:text:raw:p:soil:16"", ""spatial_linkage"": ""document_single_reported_coordinate""}
о рельефа и высокой не- однородности структуры почвенного покрова и свойств почв. Почвенный покров представлен подзолами иллювиально-железистыми и подбура- ми оподзоленными (Albic Podzol) [8, 52]. Профиль подзола/подбура (O–(E)–BHF–BС) состоит из оторфованной подстилки мощностью 5–10 см, осветленного песчаного подзолистого горизонта различной мощности (иногда выражен фрагмен- тарно или отсутствует), илл",Pochved2360033Goncharova.txt
profile:prose:05c438023acfdf9a2701,site:pochvovedenie:Pochved2260141Sosorova:text:raw:degree_decimal_minutes:0,51.545366666666666,107.0432,reported,pochvovedenie,pochvovedenie:Pochved2260141Sosorova,СОРБЦИЯ ФОСФОРА ЗАСОЛЕННЫМИ ПОЧВАМИ,,2023,,,,подзолистых,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2260141Sosorova:text:raw:p:soil:104"", ""spatial_linkage"": ""document_single_reported_coordinate""}
1975. 656 с. 3. Артемьева З.С. Роль органических и органо-мине- ральных составляющих в формировании фосфат- ного режима пахотных горизонтов эрозионно-де- градированных агродерново-подзолистых почв // Бюл. Почв. ин-та им. В.В. Докучаева. 2015. Вып. 78. С. 70-86. 4. Важенин И.Г., Важенина Е.А. Проблема фосфатов в Забайкалье. Тр. конф. почвоведов Сибири и Дальнего Востока. Новосибирск, 1964. С. 433–441. 5. Гамз",Pochved2260141Sosorova.txt
profile:prose:081000e76007c92cca5c,site:pochvovedenie:Pochved2260123Golovchenko:text:raw:dms:l:3,56.51916666666666,84.64083333333333,reported,pochvovedenie,pochvovedenie:Pochved2260123Golovchenko,МИЦЕЛИАЛЬНЫЙ КОМПОНЕНТ ЭУТРОФНЫХ ТОРФЯНЫХ ПОЧВ,,2023,,,,торфяного,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2260123Golovchenko:text:raw:p:soil:41"", ""spatial_linkage"": ""document_single_reported_coordinate""}
и на 1‒2 по- рядка больше, чем в горизонте ТЕ (табл. 3). Многолетнее изучение актиномицетных ком- плексов в разных типах лесных биогеоценозов Рис. 2. Доли подстилки (О) и эутрофно-торфяного горизонта (ТЕ) в профильном запасе (0.55 м) актиномицетной (а) и грибной (b) биомассы. 100 75 50 25 0 % ТЛ1 ТЛ2 ТО ТП 100 75 50 25 0 % ТЛ2 ТЛ1 ТП ТО Торфяник Торфяник 17 83 10 90 7 93 4 96 67 33 32 68 26 74 8 92 О ТЕ (a",Pochved2260123Golovchenko.txt
profile:prose:087df90e7349ef586eda,site:pochvovedenie:Pochved2260159Malyshev:text:raw:dms:l:2,45.61083333333333,44.3275,reported,pochvovedenie,pochvovedenie:Pochved2260159Malyshev,СРАВНЕНИЕ ПЛОЩАДНЫХ И ПРОФИЛЬНЫХ ПОКАЗАТЕЛЕЙ,,2023,,,,каштановых,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2260159Malyshev:text:raw:p:soil:17"", ""spatial_linkage"": ""document_single_reported_coordinate""}
а. Изменения   на площадках и χ в профиле почвы на различных типах ландшафта представ- лены на рис. 4. По полученным данным можно сказать, что значения   и χ верхнего слоя светло- каштановых почв снижаются от элювиальной к трансэлювиально-аккумулятивной позиции скло- на. Максимальные значения   характерны для площадки А7-1, расположенной в верхней части склона, для нее характерен максимальный коэф- фициент ",Pochved2260159Malyshev.txt
profile:prose:0a1899de25f73465e804,site:pochvovedenie:Pochved2260141Sosorova:text:raw:degree_decimal_minutes:0,51.545366666666666,107.0432,reported,pochvovedenie,pochvovedenie:Pochved2260141Sosorova,СОРБЦИЯ ФОСФОРА ЗАСОЛЕННЫМИ ПОЧВАМИ,,2023,,,,солончак,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2260141Sosorova:text:raw:p:soil:27"", ""spatial_linkage"": ""document_single_reported_coordinate""}
 –  1232 ПОЧВОВЕДЕНИЕ   № 10   2023 СОСОРОВА и др. Рис. 1. Картосхема расположения почвенных разрезов солончаков. г. Улан-Удэ Р. 3, Р4 Р. 1-2022, Р. 2-2022 Р. 13 Р. 14 Р. 12 Р. 11 солончак типичный сульфатно-хлоридно-содо- вый (Calcic Sodic Solonchaks (Loamic, Carbonatic)). Разрез 12 (h = 549 м над ур. м., 51°4.162′ N, 106°19.746′ E) заложен в пойме реки Баян-Гол (Селенгинский район) под ирисово-китайско-",Pochved2260141Sosorova.txt
profile:prose:0b7ae2cd194adae210be,site:pochvovedenie:Pochved2260141Sosorova:text:raw:degree_decimal_minutes:0,51.545366666666666,107.0432,reported,pochvovedenie,pochvovedenie:Pochved2260141Sosorova,СОРБЦИЯ ФОСФОРА ЗАСОЛЕННЫМИ ПОЧВАМИ,,2023,12,,,аллювиальная,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2260141Sosorova:text:raw:p:soil:54"", ""spatial_linkage"": ""document_single_reported_coordinate""}
, b ‒ разрез 12 – солончак темный сульфатный, c – разрез 13 – солончак типичный хлоридно-сульфатно-содовый, d – разрез 14 – солончак соровый содово-хлоридно-сульфатный, разрез 4 – аллювиальная светлогумусовая засо- ленная, e – разрез 3 – аллювиальная светлогумусовая засоленная, разрез 1 – солончак типичный сульфатно-хло- ридно-содовый, f – разрез 5 (Р.2-2022) – солончак квазиглеевый сульфатный. 2 4 6 8 10 12 ",Pochved2260141Sosorova.txt
profile:prose:0cc3f91b0aa736eabb6d,site:pochvovedenie:Pochved2360042Semenov:text:raw:dms:l:0,56.098305555555555,37.82161111111112,reported,pochvovedenie,pochvovedenie:Pochved2360042Semenov,"ИЗМЕРЕНИЕ ПОЧВЕННЫХ ПУЛОВ ОРГАНИЧЕСКОГО УГЛЕРОДА,",,2023,,,,Chernozem,WRB,,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2360042Semenov:text:raw:p:soil:1"", ""spatial_linkage"": ""document_single_reported_coordinate""}
тки 11.05.2023 г. Принята к публикации 12.05.2023 г. Исследования проводили с образцами разных горизонтов дерново-подзолистой почвы (Albic Reti- sol) и типичного чернозема (Haplic Chernozem), отобранными под естественными угодьями и паш- ней. Определяли содержание углерода в структурных (твердые органические частицы размером 2– 0.05 мм, CРОМ и минерально-ассоциированное органическое вещество размером <0.05",Pochved2360042Semenov.txt
profile:prose:0cdd80c5951379813f77,site:pochvovedenie:Pochved2260141Sosorova:text:raw:degree_decimal_minutes:0,51.545366666666666,107.0432,reported,pochvovedenie,pochvovedenie:Pochved2260141Sosorova,СОРБЦИЯ ФОСФОРА ЗАСОЛЕННЫМИ ПОЧВАМИ,,2023,3,,,Аллювиальная,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2260141Sosorova:text:raw:p:soil:40"", ""spatial_linkage"": ""document_single_reported_coordinate""}
1.27 18.0 2.4 0.12 0.12 0.4 3.4 Вg 18(21)–34(41) 26.3 11.0 8.1 8.8 2.2 0.38 27.5 1.6 0.10 0.20 0.5 5.6 Q 34(41)–55 30.1 10.8 8.2 10.4 1.4 0.21 41.5 1.1 0.10 0.12 0.6 4.3 Разрез 3. Аллювиальная светлогумусовая засоленная (Иволгинский район, с. Хубисхал) AJ 0–30(43) 18.4 4.9 8.0 11.2 1.6 0.34 1.2 1.5 – 0.16 6.0 26.3 Сульфатный Bса 30(43)–50 30.1 10.8 8.2 13.0 6.5 0.64 7.8 0.6 – 0.12 1.0 16.0 Разрез 4. Аллювиаль",Pochved2260141Sosorova.txt
profile:prose:0ea4bbcf81f56c1931e3,site:pochvovedenie:Pochved2260141Sosorova:text:raw:degree_decimal_minutes:0,51.545366666666666,107.0432,reported,pochvovedenie,pochvovedenie:Pochved2260141Sosorova,СОРБЦИЯ ФОСФОРА ЗАСОЛЕННЫМИ ПОЧВАМИ,,2023,4,,,Аллювиальная,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2260141Sosorova:text:raw:p:soil:41"", ""spatial_linkage"": ""document_single_reported_coordinate""}
олгинский район, с. Хубисхал) AJ 0–30(43) 18.4 4.9 8.0 11.2 1.6 0.34 1.2 1.5 – 0.16 6.0 26.3 Сульфатный Bса 30(43)–50 30.1 10.8 8.2 13.0 6.5 0.64 7.8 0.6 – 0.12 1.0 16.0 Разрез 4. Аллювиальная светлогумусовая засоленная (Иволгинский район, с. Хубисхал) AJ1 0–6 15.7 2.8 8.0 12.3 0.4 0.17 2.2 2.0 0.17 0.16 2.9 49.2 Сульфатный AJ2 6–21(26) 21.0 2.8 8.3 10.6 5.2 0.35 1.5 1.2 0.09 0.16 0.4 8.4 Bsn,ca 21(26)–50 28.",Pochved2260141Sosorova.txt
profile:prose:10cdc0a6f53a12726661,site:pochvovedenie:Pochved2260143Yudin:text:raw:dms:l:0,51.629444444444445,36.26111111111111,reported,pochvovedenie,pochvovedenie:Pochved2260143Yudin,КОЛИЧЕСТВЕННАЯ ХАРАКТЕРИСТИКА МИКРОСТРОЕНИЯ,,2023,,,,подзолистой,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2260143Yudin:text:raw:p:soil:6"", ""spatial_linkage"": ""document_single_reported_coordinate""}
ианте с прямым посевом – всего 2.53%. По этому показателю чернозем в варианте с прямым посевом приближается к горизонту А экраниро- ванного чернозема [4] или горизонту А2 дерново- подзолистой почвы [22]. Реконструкция структу- ры порового пространства по данным компью- терной томографии показывает его значительную фрагментацию на мезоуровне структурной орга- низации в варианте с прямым посевом. Это под- твер",Pochved2260143Yudin.txt
profile:prose:1530583e413bea2e3d20,site:pochvovedenie:Pochved2360042Semenov:text:raw:dms:l:0,56.098305555555555,37.82161111111112,reported,pochvovedenie,pochvovedenie:Pochved2360042Semenov,"ИЗМЕРЕНИЕ ПОЧВЕННЫХ ПУЛОВ ОРГАНИЧЕСКОГО УГЛЕРОДА,",,2023,,,,подзоли,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2360042Semenov:text:raw:p:soil:11"", ""spatial_linkage"": ""document_single_reported_coordinate""}
уломет- рических фракций и содержания углерода в этих фракциях были получены фактические содержа- ния углерода в пулах РОМ и МАОМ. В гумусовых горизонтах целинных участков дерново-подзоли- стой почвы и типичного чернозема в пуле СРОМ содержалось 7.91 (38.4% от Cорг) и 17.7 г/кг (41.5% от Cорг) углерода соответственно. Эти величины согласуются с ранее полученными значениями содержания СРОМ в ряду зональны",Pochved2360042Semenov.txt
profile:prose:1d8f7eedc71a338ec913,site:pochvovedenie:Pochved2260143Yudin:text:raw:dms:l:0,51.629444444444445,36.26111111111111,reported,pochvovedenie,pochvovedenie:Pochved2260143Yudin,КОЛИЧЕСТВЕННАЯ ХАРАКТЕРИСТИКА МИКРОСТРОЕНИЯ,,2023,,,,чернозем,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2260143Yudin:text:raw:p:soil:5"", ""spatial_linkage"": ""document_single_reported_coordinate""}
 пор. Если в целинном варианте открытая пористость 34.95% [1], то в ва- рианте с традиционной обработкой – 21.64%, а в варианте с прямым посевом – всего 2.53%. По этому показателю чернозем в варианте с прямым посевом приближается к горизонту А экраниро- ванного чернозема [4] или горизонту А2 дерново- подзолистой почвы [22]. Реконструкция структу- ры порового пространства по данным компью- терной томографи",Pochved2260143Yudin.txt
profile:prose:1e6b20f0bea9d0e1a91f,site:pochvovedenie:Pochved2260159Malyshev:text:raw:dms:l:2,45.61083333333333,44.3275,reported,pochvovedenie,pochvovedenie:Pochved2260159Malyshev,СРАВНЕНИЕ ПЛОЩАДНЫХ И ПРОФИЛЬНЫХ ПОКАЗАТЕЛЕЙ,,2023,,,,чернозем,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2260159Malyshev:text:raw:p:soil:10"", ""spatial_linkage"": ""document_single_reported_coordinate""}
тная вос- приимчивость в верхних горизонтах почв была s Æ s Æ s Æ s Æ Таблица 1. Статистические характеристики площадной магнитной восприимчивости Параметр Почва светло-каштановая чернозем южный чернозем обыкновенный Объем выборки 121 121 121 Нижний квартиль 0.58 0.48 0.54 Медиана 0.63 0.57 0.63 Верхний квартиль 0.72 0.65 0.70 Минимум 0.45 0.21 0.24 Максимум 0.94 1.06 0.85 Среднее 0.65 0.57 0.62 Вариация ",Pochved2260159Malyshev.txt
profile:prose:1fa271d04273200920c1,site:pochvovedenie:Pochved2260141Sosorova:text:raw:degree_decimal_minutes:0,51.545366666666666,107.0432,reported,pochvovedenie,pochvovedenie:Pochved2260141Sosorova,СОРБЦИЯ ФОСФОРА ЗАСОЛЕННЫМИ ПОЧВАМИ,,2023,12,,,Солончак,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2260141Sosorova:text:raw:p:soil:45"", ""spatial_linkage"": ""document_single_reported_coordinate""}
8.9 19.0 4.8 0.54 1.7 1.4 0.06 0.852 1.1 20.7 Gs,ca 43–60 27.7 3.9 8.6 – – 0.24 5.5 0.8 0.08 0.09 0.7 17.4 СGs,ca 60–80 35.3 4.2 8.7 – – 0.23 4.6 1.0 0.06 0.10 0.5 17.4 Разрез 12. Солончак темный (Селенгинский район, пойма р. Баян-Гол) S[Ao] 0–6 27.1 3.4 8.0 20.0 4.8 1.07 1.9 5.4 0.27 3.10 3.5 51.3 Сульфатный S[АU] 6–20 18.2 4.2 8.2 19.0 3.5 0.88 3.0 3.9 0.20 2.60 2.4 20.7 [AU]Bсa,s,g 20–30 16.4 4.3 8.4 1",Pochved2260141Sosorova.txt
profile:prose:208d29c8df844d7a266a,site:pochvovedenie:Pochved2360042Semenov:text:raw:dms:l:0,56.098305555555555,37.82161111111112,reported,pochvovedenie,pochvovedenie:Pochved2360042Semenov,"ИЗМЕРЕНИЕ ПОЧВЕННЫХ ПУЛОВ ОРГАНИЧЕСКОГО УГЛЕРОДА,",,2023,,,,Дерново-подзолистая,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2360042Semenov:text:raw:p:soil:50"", ""spatial_linkage"": ""document_single_reported_coordinate""}
нического ве- щества в профилях почв разного землепользования, % от Сорг. 2–12 см 12–32 см 32–48 см 0–18 см 18–35 см 35–55 см 2–40 см 40–67 см 67–100 см 0–20 см 20–65 см 65–100 см Дерново-подзолистая почва, ельник Дерново-подзолистая почва, пашня Чернозем типичный, степь Чернозем типичный, пашня c 17 a 3 b 80 a 2 c 22 b 76 c 43 b 66 a 1 c 48 a 1 b 51 a 2 c 22 b 76 b 81 c 15 a 4 b 81 c 13 a 6 c 15 a 5 b 80 b 75 c 21 ",Pochved2360042Semenov.txt
profile:prose:20c393ed5f1936318db6,site:pochvovedenie:Pochved2260123Golovchenko:text:raw:dms:l:3,56.51916666666666,84.64083333333333,reported,pochvovedenie,pochvovedenie:Pochved2260123Golovchenko,МИЦЕЛИАЛЬНЫЙ КОМПОНЕНТ ЭУТРОФНЫХ ТОРФЯНЫХ ПОЧВ,,2023,,,,торфяников,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2260123Golovchenko:text:raw:p:soil:27"", ""spatial_linkage"": ""document_single_reported_coordinate""}
д лиственными породами и смешанным лесом (рис. 1b). В вертикальном гра- диенте горизонта ТЕ происходило дальнейшее уменьшение длины грибного мицелия, и в слое 30‒50 см большинства торфяников она составля- ла 0.2‒0.4 км/г. Исследование микробных комплексов лесных почв (бело-подзолистой и бурозема) Централь- ного лесного государственного биосферного за- поведника (Тверская область) люминесцентно- микроскопиче",Pochved2260123Golovchenko.txt
profile:prose:211a74f73105896c4224,site:pochvovedenie:Pochved2360041Grodnitskaya:text:raw:ru_abbr:dms:0,56.36666666666667,92.95,reported,pochvovedenie,pochvovedenie:Pochved2360041Grodnitskaya,БИОИНДИКАЦИЯ СОСТОЯНИЯ ТЕМНО-СЕРОЙ ПОЧВЫ В СОСНЯКАХ,,2023,,,,,,лесных,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2360041Grodnitskaya:text:raw:p:land:8"", ""spatial_linkage"": ""document_single_reported_coordinate""}
.7%). К концу се- зона вегетации увеличилась доля грибов р. Tricho- derma. Ранее показано, что вышеуказанные грибы являются карботрофами, они встречались в пи- рогенных горизонтах лесных почв [9, 33, 36]. Зна- чительное количество грибов родов Trichoderma и Penicillium на углях указывает, что они способны утилизировать пирогенный углерод и продукты пиролиза, переводя их в доступный для других организмов",Pochved2360041Grodnitskaya.txt
profile:prose:21a84caee423ba4cd033,site:pochvovedenie:Pochved2360037Korneykova:text:raw:dms:l:1,68.97305555555556,33.08888888888889,reported,pochvovedenie,pochvovedenie:Pochved2360037Korneykova,АНАЛИЗ ЭМИССИИ СО2 ГОРОДСКИМИ ПОЧВАМИ,,2023,,,,торфяный,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2360037Korneykova:text:raw:p:soil:23"", ""spatial_linkage"": ""document_single_reported_coordinate""}
гическим свойствам, при этом основные зако- номерности антропогенной трансформации в обоих городах были идентичны. В отличие от фо- новых подзолов, где поверхностный подстилоч- но-торфяный горизонт О характеризовался кис- лой реакцией среды и очень высоким содержанием углерода, профили урбаноземов городских участ- ков содержали поверхностный серо-гумусовый горизонт AYur (Апатиты) и органогенный горизонт R",Pochved2360037Korneykova.txt
profile:prose:2224e369af83e289ea44,site:pochvovedenie:Pochved2360037Korneykova:text:raw:dms:l:1,68.97305555555556,33.08888888888889,reported,pochvovedenie,pochvovedenie:Pochved2360037Korneykova,АНАЛИЗ ЭМИССИИ СО2 ГОРОДСКИМИ ПОЧВАМИ,,2023,,,,глееватом,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2360037Korneykova:text:raw:p:soil:14"", ""spatial_linkage"": ""document_single_reported_coordinate""}
ысокой степенью разложения органиче- ских остатков. Ниже яркий, охристой окраски, ил- лювиально-железистый горизонт BF (10–35 см). В подстилающем переходном к материнской по- роде глееватом горизонте BCg максимальное ко- личество включений окатанного и неокатанного щебня и валунов. Почва – подзол грубогумусиро- ванный  иллювиально-железистый  глееватый (Folic Leptic Albic Podzol (Arenic)). Раститель- ность",Pochved2360037Korneykova.txt
profile:prose:22d808d52a60810cc9e0,site:pochvovedenie:Pochved2260141Sosorova:text:raw:degree_decimal_minutes:0,51.545366666666666,107.0432,reported,pochvovedenie,pochvovedenie:Pochved2260141Sosorova,СОРБЦИЯ ФОСФОРА ЗАСОЛЕННЫМИ ПОЧВАМИ,,2023,12,,,солончака,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2260141Sosorova:text:raw:p:soil:94"", ""spatial_linkage"": ""document_single_reported_coordinate""}
2.74 мМ Р/кг, в ни- жележащих горизонтах – 16.26–30.39 мМ P/кг. Самые низкие значения Аmax выявлены для со- лончака сорового (2.64–4.02 мМ P/кг). В целом все почвы, за исключением солончака сорового, имели значение Аmax в пределах 17.70– 42.74 мМ P/кг, что свидетельствует о различии сорбционных свойств почв. KL находилась в пределах 0.3–14.0 л/мМ. Со- лончак темный (разрез 12) и солончак квазиглеевый разре",Pochved2260141Sosorova.txt
profile:prose:245eb6db96adb454c9b4,site:pochvovedenie:Pochved2260141Sosorova:text:raw:degree_decimal_minutes:0,51.545366666666666,107.0432,reported,pochvovedenie,pochvovedenie:Pochved2260141Sosorova,СОРБЦИЯ ФОСФОРА ЗАСОЛЕННЫМИ ПОЧВАМИ,,2023,,,,солончаке,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2260141Sosorova:text:raw:p:soil:82"", ""spatial_linkage"": ""document_single_reported_coordinate""}
ра в этих почвах варьировало от 77.0 до 98.1 в silandic Ando- solс (Руанда) и от 65.6 до 95.9 в vitric Andosol (Сан- Томе). Максимальная буферная емкость фосфора (МБЕР) выявлена в солончаке квазиглеевом (раз- рез 5 (Р.2-2022) и типичном (разрез 1-2022), а ми- нимальная – в солончаке соровом (разрез 14). Различие в буферной емкости почв по отноше- нию к ионам фосфора связаны со свойствами почв и механизмами",Pochved2260141Sosorova.txt
profile:prose:24c2c0e9e662541d9bc5,site:pochvovedenie:Pochved2360042Semenov:text:raw:dms:l:0,56.098305555555555,37.82161111111112,reported,pochvovedenie,pochvovedenie:Pochved2360042Semenov,"ИЗМЕРЕНИЕ ПОЧВЕННЫХ ПУЛОВ ОРГАНИЧЕСКОГО УГЛЕРОДА,",,2023,,,,,,лесной,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2360042Semenov:text:raw:p:land:65"", ""spatial_linkage"": ""document_single_reported_coordinate""}
 гумусового горизонта углеродом РОМ: в дерново-подзолистой почве в 4 раза, а в черноземе – в 1.8 раза до 23.8 и 30.4% от Cорг. Ра- нее показано существенное обеднение СPOM се- рой лесной почвы и типичного чернозема, нахо- дящихся в сельскохозяйственном использова- нии, соответственно в 3–3.2 и 2–2.8 раз по сравнению с необрабатываемыми аналогами (с 36–40% от Сорг под естественной растительно- стью до 14",Pochved2360042Semenov.txt
profile:prose:268cec9c4ad09eae58a6,site:pochvovedenie:Pochved2360033Goncharova:text:raw:dms:l:0,65.31466666666667,72.88172222222221,reported,pochvovedenie,pochvovedenie:Pochved2360033Goncharova,ЭМИССИЯ СО2 ПОЧВАМИ ЭКОТОННОЙ ЗОНЫ,,2023,,,,Торфяники,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2360033Goncharova:text:raw:p:soil:22"", ""spatial_linkage"": ""document_single_reported_coordinate""}
истого горизонта может достигать 40–50 см, подстилочно-торфя- ный горизонт выражен слабо. Почвы характери- зуются низкими запасами углерода, небольшими запасами корневой биомассы. Торфяники представлены плоско- и крупно- бугристыми формами. Плоскобугристые торфя- ники за счет криогенного пучения приподняты над общим уровнем верховых болот на 0.5–1.5 м и характеризуются плоскими и слабонаклонными  ПОЧВОВЕДЕ",Pochved2360033Goncharova.txt
profile:prose:284971275e86938e07cc,site:pochvovedenie:Pochved2260123Golovchenko:text:raw:dms:l:3,56.51916666666666,84.64083333333333,reported,pochvovedenie,pochvovedenie:Pochved2260123Golovchenko,МИЦЕЛИАЛЬНЫЙ КОМПОНЕНТ ЭУТРОФНЫХ ТОРФЯНЫХ ПОЧВ,,2023,,,,,,лесного,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2260123Golovchenko:text:raw:p:land:81"", ""spatial_linkage"": ""document_single_reported_coordinate""}
 мицелия. Для почв лесного (ТЛ1) и озерного (ТО) забола- чивания – это ферментативный слой подстилки, для почвы пойменного (ТП) заболачивания – верхняя часть горизонта ТЕ. В почве лесного забо- лачивания под березняком (ТЛ2) такой горизонт выделить проблематично, так как в пределах зоны основной деструкции детрита длина актиномицет- ного мицелия флуктуировала слабо (рис. 1а). Длина грибного мицелия в сло",Pochved2260123Golovchenko.txt
profile:prose:2ba3da84d989e5397af0,site:pochvovedenie:Pochved2260141Sosorova:text:raw:degree_decimal_minutes:0,51.545366666666666,107.0432,reported,pochvovedenie,pochvovedenie:Pochved2260141Sosorova,СОРБЦИЯ ФОСФОРА ЗАСОЛЕННЫМИ ПОЧВАМИ,,2023,,,,солончаков,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2260141Sosorova:text:raw:p:soil:59"", ""spatial_linkage"": ""document_single_reported_coordinate""}
миче- ское, в горизонтах с относительно высоким со- держанием фракции глины); 4) аморфным кремнеземом путем механиче- ского захвата (оклюдирование, в основном в верхних горизонтах солончаков); 5) органическим веществом [22] с образовани- ем органо-минеральных комплексов. Коллоиды гумуса поглощают фосфат-ионы химически и физически. При этом поглощение фосфат-ионов гумусом значительно ниже, чем R2O3 и щелочно",Pochved2260141Sosorova.txt
profile:prose:3136a289d54c299c5b89,site:pochvovedenie:Pochved2360033Goncharova:text:raw:dms:l:0,65.31466666666667,72.88172222222221,reported,pochvovedenie,pochvovedenie:Pochved2360033Goncharova,ЭМИССИЯ СО2 ПОЧВАМИ ЭКОТОННОЙ ЗОНЫ,,2023,,,,торфяника,Russian/national term (unverified),,Prose profile descriptor linked at document level because this document contains one reported Russian coordinate; it is not a row-level or independently surveyed pit coordinate.,"{""profile_candidate_id"": ""pochvovedenie:Pochved2360033Goncharova:text:raw:p:soil:32"", ""spatial_linkage"": ""document_single_reported_coordinate""}
сех корней находится в верхнем тор- фяном горизонте мощностью 6–10 см. В почве отсутствуют корни больше 5 мм, долевое участие тонких корней от 25 до 45% [4]. Крупнобугристые формы торфяника имеют куполообразную форму, приподняты над уровнем окружающих верховых бо- лот на 3–4 м (абсолютные отметки 25 м над ур. м.). Для них характерно отсутствие сплошного расти- тельного  покрова:  встречаются  значительные ",Pochved2360033Goncharova.txt
